name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Lille, Hauts-de-France, France",2025-11-11T02:00:00,49.7,45.8,48.2,94.62,0.007,100,rain,0,0,16.7,9.5,200,1010.8,88,9.9,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T03:00:00,48.5,45,47,94.58,0,0,,0,0,17.8,8,200,1011.1,86.9,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T04:00:00,47.5,44.4,45.8,93.9,0,0,,0,0,14.3,6.6,181,1011.2,93,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T05:00:00,47.1,43.8,45.8,95.06,0,0,,0,0,11.3,6.7,190,1011.3,51.1,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T06:00:00,46.5,42,45.2,95.12,0,0,,0,0,13.7,9.4,180,1011.3,52.3,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T07:00:00,45.6,42.6,44.4,95.21,0,0,,0,0,11.9,5.7,151,1011.5,54.5,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T08:00:00,46.5,42,45.8,97.15,0,0,,0,0,14.8,9.4,179,1012.5,42.7,11.2,4,0,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T09:00:00,48.4,43.2,47.4,96.02,0,0,,0,0,18.5,12.9,190,1012.7,100,8.7,31,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T10:00:00,49.4,44.5,48.3,95.85,0,0,,0,0,22.6,12.6,171,1013,100,9.9,32,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T11:00:00,49.8,44.8,48.5,95.03,0,0,,0,0,23.8,13.8,180,1013.1,100,8.7,55,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T12:00:00,52,52,49.4,90.71,0,0,,0,0,23.2,14.6,170,1012.6,100,21.7,124,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T13:00:00,54.3,54.3,49.4,83.41,0,0,,0,0,25.3,16.7,180,1012.3,100,14.9,122,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T14:00:00,55.5,55.5,49.8,80.93,0,0,,0,0,24.3,14.5,180,1012.1,88,21.7,148,0.5,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T15:00:00,55.5,55.5,49.4,79.98,0,0,,0,0,23.5,12.2,161,1011.7,100,19.9,133,0.5,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T16:00:00,54.8,54.8,49.4,82.11,0,0,,0,0,22.2,10.7,161,1011.7,100,24.9,43,0.2,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T17:00:00,54.2,54.2,50.1,85.91,0,0,,0,0,18.5,10.3,151,1011.2,100,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T18:00:00,54.2,54.2,50.6,87.67,0,0,,0,0,21.9,13,150,1010.4,75,24.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T19:00:00,53.3,53.3,50.3,89.34,0,0,,0,0,22.6,12.4,150,1010.5,100,23,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T20:00:00,52.5,52.5,50.1,91.56,0,0,,0,0,19.9,12,151,1010.4,99.8,19.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T21:00:00,52,52,49.4,90.87,0,0,,0,0,21.3,11,151,1010.4,100,19.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T22:00:00,53.4,53.4,48.9,84.59,0,0,,0,0,24.8,15.3,161,1010.1,100,31.1,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-11T23:00:00,53.8,53.8,48.5,82.26,0,0,,0,0,25.2,13.7,160,1010.2,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T00:00:00,53.7,53.7,48.3,81.84,0,0,,0,0,23.7,13.3,160,1009.8,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T01:00:00,53.8,53.8,47.9,80.14,0,0,,0,0,23.9,14.2,160,1009.5,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T02:00:00,52.8,52.8,47.3,81.66,0,0,,0,0,22.9,13.6,161,1009.2,88,37.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T03:00:00,51.6,51.6,47,84.14,0,0,,0,0,23.6,12.8,161,1009.3,100,36,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T04:00:00,50.4,50.4,45.8,84.1,0,0,,0,0,21.7,10.8,161,1009.2,97.5,32.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T05:00:00,49.4,46.1,45.3,85.73,0,0,,0,0,17.6,7.8,160,1009.3,99.4,31.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T06:00:00,48.7,44.8,44.8,86.15,0,0,,0,0,12.6,9.1,151,1009.3,97.7,28,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T07:00:00,47.8,43.3,44.7,89.01,0,0,,0,0,14.5,10,142,1009.1,93.4,28,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T08:00:00,49,45.5,44.9,85.75,0,0,,0,0,14.7,8.1,151,1009.6,75,29.8,3,0,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T09:00:00,49.3,45.6,44.7,84.11,0,0,,0,0,14.1,8.9,151,1009.8,91.7,17.4,30,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T10:00:00,53,53,45.3,75.06,0,0,,0,0,17.6,11.2,169,1009.7,75.2,23.6,38,0.1,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T11:00:00,55.1,55.1,45.4,69.52,0,0,,0,0,19.7,11.8,169,1009.7,94.7,21.7,116,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T12:00:00,57.5,57.5,45.9,65.2,0,0,,0,0,19.6,10.6,170,1009.1,81.2,18.6,344,1.2,3,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T13:00:00,58.3,58.3,47.1,66.43,0,0,,0,0,21.8,14.3,170,1008.9,82.1,14.3,278,1,3,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T14:00:00,58.4,58.4,47.9,68.12,0,0,,0,0,23.9,10.6,170,1008.6,94,14.9,261,0.9,3,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T15:00:00,57.4,57.4,48.3,71.64,0,0,,0,0,16.6,8.9,161,1008.2,95.6,30.4,53,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T16:00:00,55.8,55.8,47.9,74.91,0,0,,0,0,18,11.1,151,1008,91.8,17.4,26,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T17:00:00,54.3,54.3,47.4,77.34,0,0,,0,0,18.8,10.9,151,1007.6,100,23,4,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T18:00:00,53.4,53.4,47,79.07,0,0,,0,0,18.1,10,151,1007.7,98.8,28,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T19:00:00,53,53,47.1,80.13,0,0,,0,0,17.3,9.7,151,1007.8,96,23.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T20:00:00,52.5,52.5,47.6,83.28,0,0,,0,0,20,9.6,161,1007.6,88.6,23,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T21:00:00,53,53,48.3,83.84,0,0,,0,0,19.1,10.4,152,1007.4,93.3,21.7,0,0,0,,Overcast,cloudy,"59580003,D8013,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T22:00:00,51.4,51.4,48,88.05,0,0,,0,0,14.5,9.4,151,1007.2,91.8,12.4,0,0,0,,Overcast,cloudy,"59580003,D8013,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-12T23:00:00,53,53,48.3,83.92,0,0,,0,0,17.1,10.7,152,1007,86.5,23,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T00:00:00,54.1,54.1,48.7,81.94,0,0,,0,0,19.2,12.1,176,1007.8,74.3,,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004"
"Lille, Hauts-de-France, France",2025-11-13T01:00:00,53.9,53.9,48.5,81.93,0,0,,0,0,23,12.3,161,1007.1,46.2,36.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T02:00:00,53.9,53.9,48,80.32,0,0,,0,0,19.9,13,170,1007,64.5,37.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T03:00:00,54.3,54.3,48.3,80.11,0,0,,0,0,20.2,10.9,161,1007.2,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T04:00:00,54.8,54.8,48,77.67,0,0,,0,0,17.1,10.6,171,1007.4,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T05:00:00,54.8,54.8,48,77.79,0,0,,0,0,17.1,10.7,171,1007.4,100,31.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T06:00:00,55.1,55.1,48.8,79.44,0,0,,0,0,15.6,7.6,180,1007.6,100,36,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T07:00:00,53.9,53.9,48,80.35,0,0,,0,0,10.7,4.7,143,1008.3,75,35.4,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T08:00:00,54.3,54.3,48.5,80.83,0,0,,0,0,9.1,5.2,162,1008.7,100,35.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T09:00:00,54.8,54.8,49.7,82.91,0,0,,0,0,10.8,7.1,171,1009.9,100,32.9,38,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T10:00:00,56.9,56.9,50.6,79.53,0,0,,0,0,11.5,7.3,171,1010.2,100,32.9,51,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T11:00:00,57.5,57.5,51.5,80.47,0,0,,0,0,13.6,8.3,172,1010.6,100,30.4,64,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T12:00:00,57,57,51.1,80.46,0,0,,0,0,15,8.2,180,1010.8,100,23,42,0.2,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T13:00:00,56.7,56.7,51.9,84.02,0.007,100,rain,0,0,10.9,5.5,151,1010.9,100,30.4,51,0.2,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T14:00:00,58.7,58.7,52.4,79.73,0,0,,0,0,11,6.4,161,1010.5,88,29.8,88,0.3,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T15:00:00,58.4,58.4,53,82.36,0,0,,0,0,10.2,1.8,148,1010.2,100,29.8,31,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T16:00:00,58.1,58.1,53.3,83.99,0,0,,0,0,5.9,2,178,1010.5,100,28,24,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T17:00:00,57.4,57.4,53,85.04,0,0,,0,0,7.9,5.6,65,1010,100,19.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T18:00:00,56,56,52.9,89.31,0.007,100,rain,0,0,7.4,5,131,1010.1,100,14.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T19:00:00,54.8,54.8,52.1,90.39,0,0,,0,0,9.4,4.4,102,1009.1,88,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T20:00:00,55.2,55.2,52.4,90.3,0,0,,0,0,7.1,4.4,120,1009,100,13,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T21:00:00,55.6,55.6,52.1,88.1,0,0,,0,0,8.9,4.1,150,1009.6,100,14.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T22:00:00,55.2,55.2,51.6,87.68,0,0,,0,0,6.5,5.2,101,1008.3,88,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-13T23:00:00,54.8,54.8,51.6,88.75,0,0,,0,0,9.2,4.8,101,1008.1,100,10.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T00:00:00,54.9,54.9,51.9,89.67,0,0,,0,0,7.3,3.9,83,1007.4,100,13.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T01:00:00,54.8,54.8,51.5,88.49,0,0,,0,0,7.1,2.8,102,1006.9,100,10.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T02:00:00,54.3,54.3,51.2,89.09,0,0,,0,0,7.5,3.7,112,1006.3,100,17.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T03:00:00,54.6,54.6,51,87.4,0,0,,0,0,10.6,4.9,139,1006.2,100,15.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T04:00:00,54.3,54.3,50.6,87.3,0,0,,0,0,12.4,5.2,114,1005.3,88,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T05:00:00,53.9,53.9,49.8,85.82,0,0,,0,0,11.9,5.4,159,1004.8,75,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T06:00:00,53.8,53.8,49.4,85.2,0,0,,0,0,8.9,5.8,141,1004.7,88,20.5,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T07:00:00,53.4,53.4,48.9,84.58,0,0,,0,0,10.5,5.6,130,1003.8,96.9,24.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T08:00:00,55.2,55.2,49.7,81.66,0,0,,0,0,12.8,6.5,151,1004.8,100,19.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T09:00:00,55.7,55.7,49.7,80.36,0,0,,0,0,11.8,5.8,142,1004.9,100,23,16,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T10:00:00,55.7,55.7,50.7,83.25,0,0,,0,0,9.3,4.5,131,1004.4,100,12.4,38,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T11:00:00,56.1,56.1,51.2,83.61,0,0,,0,0,9.9,4.2,141,1004.4,100,16.8,31,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T12:00:00,56.5,56.5,51.5,83.41,0,0,,0,0,15.1,6.8,112,1004,88,21.7,47,0.2,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T13:00:00,56.7,56.7,51.8,83.72,0,0,,0,0,11.8,7.2,122,1003.8,100,21.1,55,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T14:00:00,58.4,58.4,51.5,77.96,0,0,,0,0,13.1,8.2,140,1003.3,100,31.7,49,0.2,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T15:00:00,58.8,58.8,51.9,77.95,0,0,,0,0,15,6.6,141,1002.7,88,22.4,44,0.2,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T16:00:00,59.3,59.3,52.1,76.96,0,0,,0,0,14.4,9.2,141,1002.9,100,29.8,12,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T17:00:00,58.8,58.8,51.9,77.77,0,0,,0,0,15.4,8.9,132,1002.7,100,25.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T18:00:00,58.3,58.3,51.5,78.28,0,0,,0,0,15,8.4,131,1002.9,100,26.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T19:00:00,58.4,58.4,51.6,77.93,0,0,,0,0,13,8.4,150,1003.3,100,25.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T20:00:00,59.2,59.2,51.2,74.83,0,0,,0,0,18.6,11.2,151,1003.4,100,24.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T21:00:00,59,59,51.9,77.23,0,0,,0,0,16.5,9.2,160,1003.6,100,23,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T22:00:00,58.1,58.1,52.1,80.23,0,0,,0,0,16.9,6.7,160,1004.1,100,21.1,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-14T23:00:00,57.1,57.1,53.1,86.6,0,0,,0,0,15.7,6.3,168.8,1004,99.8,,0,0,0,,Overcast,cloudy,remote
"Lille, Hauts-de-France, France",2025-11-15T00:00:00,56.4,56.4,53.3,89.46,0,0,,0,0,13.6,6.7,182,1005,98.2,,0,0,0,,Overcast,cloudy,remote
"Lille, Hauts-de-France, France",2025-11-15T01:00:00,56.1,56.1,52.9,89.18,0,0,,0,0,12.9,6,143,1005.7,88,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T02:00:00,55.7,55.7,53.3,91.64,0,0,,0,0,9.3,3.3,166,1006,100,16.2,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T03:00:00,55.5,55.5,52.9,91.19,0,0,,0,0,8.5,5.2,180,1006.1,100,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T04:00:00,54.7,54.7,52.4,91.85,0,0,,0,0,6.2,2.2,236,1006.3,100,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T05:00:00,54.2,54.2,52.4,93.56,0,0,,0,0,6.5,1.9,123,1006.5,100,10.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T06:00:00,53.8,53.8,52.3,94.8,0,0,,0,0,5.9,2.6,143,1006.8,100,8.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T07:00:00,52.9,52.9,51.5,94.9,0,0,,0,0,5.6,3.7,181,1007.2,88,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T08:00:00,51.5,51.5,50.3,95.48,0,0,,0,0,6.4,1.8,202,1007.7,88,0.6,2,0,0,,Partially cloudy,fog,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T09:00:00,51,51,50,96.66,0,0,,0,0,4,2.9,198,1008.2,96.6,0,20,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T10:00:00,54.7,54.7,54.1,97.85,0,0,,0,0,3.3,0.2,354,1007.8,100,5.6,42,0.2,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T11:00:00,56.4,56.4,54.5,93.57,0,0,,0,0,5,2.1,268,1008.4,97.6,8.1,76,0.3,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T12:00:00,58.8,58.8,54.6,86.15,0,0,,0,0,5.6,2.3,307,1008.2,99.3,11.2,226,0.8,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T13:00:00,59.1,59.1,54.6,84.99,0,0,,0,0,6.9,3.9,91,1007.9,98.6,6.8,185,0.7,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T14:00:00,59.1,59.1,55.1,86.43,0,0,,0,0,6.6,4.1,129,1007.7,100,6.2,236,0.8,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T15:00:00,59.1,59.1,54.7,85.39,0,0,,0,0,6.8,3.5,97,1007.2,100,6.8,108,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T16:00:00,57,57,53.9,89.41,0,0,,0,0,6.8,3.8,125,1007.3,100,2.5,9,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T17:00:00,55.6,55.6,53.4,92.37,0,0,,0,0,4.2,1.2,54,1007.5,100,3.7,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T18:00:00,55.5,55.5,53.9,94.33,0,0,,0,0,3.3,2.1,229,1007.7,100,2.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T19:00:00,55.4,55.4,53.8,94.4,0,0,,0,0,3.5,3,210,1007.8,100,1.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T20:00:00,54.7,54.7,53.3,94.96,0,0,,0,0,6.3,5.2,293,1007.7,100,2.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T21:00:00,55.6,55.6,54.5,96.12,0.001,100,rain,0,0,8,6,307,1007.9,100,1.9,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T22:00:00,55,55,54.1,96.71,0.004,100,rain,0,0,10.4,6.4,298,1007.8,100,0.6,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-15T23:00:00,54.5,54.5,53.6,96.74,0.002,100,rain,0,0,8.6,4.1,288,1007.8,100,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T00:00:00,54.2,54.2,53.3,96.78,0,0,,0,0,6.3,3.4,236,1007.7,100,0,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T01:00:00,53.8,53.8,53.3,97.98,0.001,100,rain,0,0,6.7,3.8,263,1007.7,100,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
